"drama_id","title","country","network","airday","airtime","prod_team","genre","start_date","end_date","status"
"49030","하노이 신부","대한민국","SBS","월",,"박언희 (극본)+박경렬 (연출)","드라마","2005.09.19","2005.09.19","방송종료"
"48069","하늘이시여","대한민국","SBS","토일","20:50","윤영묵 (기획)+임성한 (극본)+조동석 (연출) 외 1명","드라마","2005.09.10","2006.07.02","방송종료"
"48070","해변으로 가요","대한민국","SBS","토일","21:55","문희정 (극본) 외 1명+이승렬 (연출)","드라마","2005.07.30","2005.09.11","방송종료"
"49058","홍콩 익스프레스","대한민국","SBS","수목","21:55","문정수 (기획) 외 1명+김성희 (극본)+조남국 (연출) 외 1명","드라마","2005.02.16","2005.04.07","방송종료"
"51662","환생 - NEXT","대한민국","MBC","월화","21:55","신호균 (기획)+주찬옥 (극본) 외 2명+유정준 (연출) 외 2명","드라마","2005.05.16","2005.06.28","방송종료"
"48028","황금사과","대한민국","KBS2","수목","21:55","박수동 (기획) 외 2명+김운경 (극본)+신창석 (연출) 외 1명","드라마","2005.11.16","2006.02.23","방송종료"
"48073","101번째 프러포즈","대한민국","SBS","월화","21:55","김영섭 (기획)+최완규 (극본) 외 1명+장태유 (연출)","드라마","2006.05.29","2006.07.25","방송종료"
"49256","90일 사랑할 시간","대한민국","MBC","수목","21:55","김남원 (기획)+박해영 (극본)+오종록 (연출)","드라마","2006.11.15","2007.01.04","방송종료"
"48102","닥터깽","대한민국","MBC","수목","21:55","이창섭 (기획)+김규완 (극본)+박성수 (연출)","드라마","2006.04.05","2006.05.25","방송종료"
"48122","TV소설 강이되어 만나리","대한민국","KBS1","일","08:05","박수동 (기획)+이금림 (극본)+전성홍 (연출) 외 1명","드라마","2006.03.20","2006.11.04","방송종료"
"49164","거침없이 하이킥","대한민국","MBC","월화수목금","20:20","김정욱 (기획)+송재정 (극본)+김병욱 (연출) 외 1명","시트콤","2006.11.06","2007.07.13","방송종료"
"49122","게임의 여왕","대한민국","SBS","토일","21:55","고흥식 (기획)+이유진 (극본)+오세강 (연출)","드라마","2006.11.18","2007.01.28","방송종료"
"49165","구름계단","대한민국","KBS2","월화","21:55","홍성덕 (기획)+김시현 (극본) 외 1명+김용규 (연출) 외 1명","드라마","2006.09.18","2006.11.07","방송종료"
"48030","굿바이 솔로","대한민국","KBS2","수목","21:55","노희경 (극본)+기민수 (연출) 외 1명","드라마","2006.03.01","2006.04.20","방송종료"
"48065","궁","대한민국","MBC","수목","21:55","최창욱 (기획) 외 1명+인은아 (극본)+황인뢰 (연출)","드라마","2006.01.11","2006.03.30","방송종료"
"49467","기적","대한민국","MBC","토일","21:40","조중현 (기획)+노희경 (극본)+박복만 (연출)","드라마","2006.12.09","2006.12.17","방송종료"
"48072","나도야 간다","대한민국","SBS","금","20:55","고흥식 (기획)+하청옥 (극본)+강신효 (연출) 외 1명","드라마","2006.05.19","2006.08.04","방송종료"
"63888","나쁜소설","대한민국","KBS1","토","22:20","김희연 (극본)+김용수 (연출)","드라마","2006.10.07","2006.10.07","방송종료"
"49264","내 사랑 달자씨","대한민국","SBS","목","10:00","홍승희 (극본)+조남국 (연출)","드라마","2006.10.05","2006.10.05","방송종료"
"48897","내사랑 못난이","대한민국","SBS","금","20:55","정지우 (극본)+신윤섭 (연출) 외 1명","드라마","2006.08.11","2006.10.13","방송종료"
"48097","내 인생의 스페셜","대한민국","MBC","월화","21:55","최창욱 (기획)+이천형 (극본) 외 2명+이재원 (연출)","드라마","2006.02.06","2006.02.28","방송종료"
"48098","넌 어느 별에서 왔니","대한민국","MBC","월화","21:55","김남원 (기획)+정유경 (극본)+표민수 (연출) 외 1명","드라마","2006.03.13","2006.05.02","방송종료"
"48100","누나","대한민국","MBC","토일","19:55","이재갑 (기획)+김정수 (극본)+오경훈 (연출)","드라마","2006.08.12","2007.02.18","방송종료"
"48013","눈꽃","대한민국","SBS","월화","21:55","이종수 (연출) 외 1명","드라마","2006.11.20","2007.01.09","방송종료"
"48941","눈의 여왕","대한민국","KBS2","월화","21:40","이강현 (기획) 외 1명+김은희 (극본) 외 1명+이형민 (연출)","드라마","2006.11.13","2007.01.08","방송종료"
"48101","늑대","대한민국","MBC","월화","21:55","최창욱 (기획)+김경세 (극본)+박홍균 (연출)","드라마","2006.01.16","2006.01.24","방송종료"
"63887","달의 제단","대한민국","KBS1","일","22:20","유현미 (극본)+이원익 (연출)","드라마","2006.10.08","2006.10.08","방송종료"
"49441","달자의 봄","대한민국","KBS2","수목","21:55","이덕건 (기획)+강은경 (극본)+이재상 (연출) 외 1명","드라마","2007.01.03","2007.03.15","방송종료"
"48119","대조영","대한민국","KBS1","토일","21:40","김명옥 (기획)+장영철 (극본)+김종선 (연출) 외 1명","드라마","2006.09.16","2007.12.23","방송종료"
"48900","도로시를 찾아라","대한민국","MBC","토일","21:40","서신혜 (극본)+최용원 (연출) 외 1명","드라마","2006.07.15","2006.07.23","방송종료"
"49188","도망자 이두용","대한민국","KBS2","수목","21:55","이성주 (기획)+박지숙 (극본)+한준서 (연출)","드라마","2006.09.27","2006.10.04","방송종료"
"49162","독신천하","대한민국","SBS","월화","21:55","고흥식 (기획) 외 1명+이해정 (극본) 외 1명+김진금 (연출)","드라마","2006.09.25","2006.11.07","방송종료"
"48076","돌아와요 순애씨","대한민국","SBS","수목","21:55","김영섭 (기획)+최순식 (극본)+한정환 (연출)","드라마","2006.07.12","2006.08.31","방송종료"
"53668","등신불","대한민국","KBS1","금","22:00","이녹영 (기획)+이은성 (극본) 외 1명+장형일 (연출)","드라마","2006.10.06","2006.10.06","방송종료"
"49311","마이 러브","대한민국","SBS","금","20:55","김영섭 (기획)+정성주 (극본)+정효 (연출)","드라마","2006.10.27","2007.01.05","방송종료"
"48899","맨발의 사랑","대한민국","SBS","월화수목금토","08:30","허웅 (기획)+이도영 (극본)+김정민 (연출)","드라마","2006.07.31","2006.12.02","방송종료"
"49270","무기여 잘있거라","대한민국","KBS2","목","11:00","채수봉 (극본)+홍석구 (연출)","드라마","2006.10.05","2006.10.05","방송종료"
"49059","무적의 낙하산 요원","대한민국","SBS","수목","21:55","김기호 (극본) 외 6명+이용석 (연출)","드라마","2006.09.06","2006.11.02","방송종료"
"48034","미스터 굿바이","대한민국","KBS2","월화","21:55","서숙향 (극본)+황의경 (연출)","드라마","2006.05.22","2006.07.18","방송종료"
"48894","발칙한 여자들","대한민국","MBC","토일","21:40","최창욱 (기획)+문희정 (극본)+이승렬 (연출)","드라마","2006.07.29","2006.09.24","방송종료"
"48019","봄의 왈츠","대한민국","KBS2","월화","21:55","문보현 (기획)+김지연 (극본) 외 1명+윤석호 (연출) 외 1명","드라마","2006.03.06","2006.05.16","방송종료"
"48059","불꽃놀이","대한민국","MBC","토일","21:40","이창섭 (기획)+김순덕 (극본)+정세호 (연출) 외 1명","드라마","2006.05.13","2006.07.09","방송종료"
"48081","불량가족","대한민국","SBS","수목","21:55","고흥식 (기획)+이희명 (극본) 외 1명+유인식 (연출) 외 2명","드라마","2006.03.22","2006.05.11","방송종료"
"48125","비밀의 교정","대한민국","EBS","일","11:10","오정석 (기획)+연미정 (극본) 외 1명+이창용 (연출)","드라마","2006.05.10","2006.07.27","방송종료"
"48082","사랑과 야망","대한민국","SBS","월화수목금","06:30","윤영묵 (기획) 외 1명+김수현 (극본)+곽영범 (연출)","드라마","2006.02.04","2006.11.12","방송종료"
"49471","사랑도 미움도","대한민국","SBS","월화수목금토","08:30","고흥식 (기획)+이근영 (극본)+배태섭 (연출)","드라마","2006.12.04","2007.04.21","방송종료"
"48061","사랑은 아무도 못말려","대한민국","MBC","월화수목금","20:20","장근수 (기획)+정현정 (극본)+이태곤 (연출) 외 1명","드라마","2006.01.02","2006.06.30","방송종료"
"48084","사랑하고 싶다","대한민국","SBS","일","08:30","고흥식 (기획)+유현미 (극본)+박형기 (연출)","드라마","2006.02.27","2006.07.29","방송종료"
"48025","서울1945","대한민국","KBS1","토일","21:30","이성주 (기획)+이한호 (극본) 외 1명+윤창범 (연출) 외 2명","드라마","2006.01.07","2006.09.10","방송종료"
"51465","성교육닷컴","대한민국","Mnet","금","18:00",,"드라마","2006.03.24","2006.06.30","방송종료"
"48018","반올림3","대한민국","KBS2","일","08:55","윤지연 (극본) 외 2명+김상휘 (연출) 외 4명","드라마","2006.03.05","2007.02.25","방송종료"
"48116","소문난 칠공주","대한민국","KBS2","토일","19:55","기민수 (기획) 외 1명+문영남 (극본)+배경수 (연출)","드라마","2006.04.01","2006.12.31","방송종료"
"48104","소울메이트","대한민국","MBC","월","23:05","조진국 (극본) 외 2명+노도철 (연출) 외 1명","시트콤","2006.03.13","2006.06.26","방송종료"
"49329","TV소설 순옥이","대한민국","KBS1","월화수목금토","08:05","한철경 (기획)+황순영 (극본)+신현수 (연출)","드라마","2006.11.06","2007.04.28","방송종료"
"49163","스마일 어게인","대한민국","SBS","수목","21:55","김영섭 (기획)+윤성희 (극본)+김진근 (연출) 외 1명","드라마","2006.05.17","2006.07.06","방송종료"
"54104","시리즈 다세포 소녀","대한민국","SUPER ACTION","수목","22:00",,"드라마","2006.08.30","2007.01.11","방송종료"
"54432","썸데이","대한민국","OCN","금","23:00","김희재 (극본)+김경용 (연출)","드라마","2006.11.10","2006.12.29","방송종료"
"49378","아줌마가 간다","대한민국","KBS2","월화수목금토","09:00","고영탁 (기획)+문은아 (극본) 외 1명+김명욱 (연출)","드라마","2006.11.13","2007.05.19","방송종료"
"48118","안녕하세요 하느님!","대한민국","KBS2","월화","21:55","이성주 (기획)+강은경 (극본)+홍석구 (연출) 외 1명","드라마","2006.01.09","2006.02.28","방송종료"
"48087","어느날 갑자기","대한민국","SBS","금","20:55","김영섭 (기획)+박현주 (극본)+박영수 (연출) 외 1명","드라마","2006.02.04","2006.04.28","방송종료"
"48108","어느 멋진 날","대한민국","MBC","수목","21:55","윤재문 (기획)+손은혜 (극본)+신현창 (연출)","드라마","2006.05.31","2006.07.20","방송종료"
"48109","얼마나 좋길래","대한민국","MBC","월화수목금","19:55","이재갑 (기획)+소현경 (극본)+박홍균 (연출) 외 1명","드라마","2006.07.03","2006.12.29","방송종료"
"48015","에일리언샘","대한민국","투니버스","목금","18:20",,"드라마","2006.01.12","2006.04.07","방송종료"
"48942","여우야 뭐하니","대한민국","MBC","수목","21:55","김도우 (극본)+권석장 (연출)","드라마","2006.09.20","2006.11.09","방송종료"
"48089","연개소문","대한민국","SBS","토일","20:45","허웅 (기획)+이환경 (극본)+이종한 (연출) 외 2명","드라마","2006.07.01","2007.06.17","방송종료"
"48090","연애시대","대한민국","SBS","월화","21:55","허웅 (기획)+박연선 (극본)+이민철 (연출) 외 2명","드라마","2006.04.03","2006.05.23","방송종료"
"49183","연인","대한민국","SBS","수목","22:10","구본근 (기획)+김은숙 (극본)+신우철 (연출) 외 1명","드라마","2006.11.08","2007.01.11","방송종료"
"48022","열아홉 순정","대한민국","KBS1","월화수목금","07:50","구현숙 (극본)+정성효 (연출) 외 1명","드라마","2006.05.22","2007.01.12","방송종료"
"48045","오버 더 레인보우","대한민국","MBC","수목","21:55","홍진아 (극본) 외 1명+한희 (연출)","드라마","2006.07.26","2006.09.14","방송종료"
"48037","웃는 얼굴로 돌아보라","대한민국","KBS2","월화수목금","21:25","박혜선 (기획)+목연희 (극본) 외 2명+고찬수 (연출) 외 1명","드라마","2006.07.03","2006.11.17","방송종료"
"48039","위대한 유산","대한민국","KBS2","수목","21:55","이덕건 (기획)+이숙진 (극본) 외 1명+김평중 (연출) 외 1명","드라마","2006.05.03","2006.06.29","방송종료"
"49421","이레자이온","대한민국","KBS2","금","17:30","이철희 (기획)+윤민항 (극본)+성준해 (연출) 외 2명","드라마","2006.11.24","2007.04.26","방송종료"
"48047","이제 사랑은 끝났다","대한민국","MBC","월화수목금","07:50","장근수 (기획)+김지수 (극본)+백호민 (연출) 외 1명","드라마","2006.01.31","2006.07.14","방송종료"
"48042","인생이여 고마워요","대한민국","KBS2","토일","19:55","홍성덕 (기획)+박은령 (극본)+한철경 (연출) 외 2명","드라마","2006.01.07","2006.03.26","방송종료"
"48048","있을때 잘해","대한민국","MBC","월화수목금","07:50","윤재문 (기획)+서영명 (극본)+김우선 (연출) 외 1명","드라마","2006.07.17","2007.03.09","방송종료"
"48051","주몽","대한민국","MBC","월화","21:55","정운현 (기획)+정형수 (극본) 외 1명+김근홍 (연출) 외 1명","드라마","2006.05.15","2007.03.06","방송종료"
"48052","진짜진짜 좋아해","대한민국","MBC","토일","19:50","신호균 (기획)+배유미 (극본)+김진만 (연출)","드라마","2006.04.08","2006.08.06","방송종료"
"48092","천국보다 낯선","대한민국","SBS","월화","21:55","박혜련 (극본) 외 1명+김종혁 (연출)","드라마","2006.07.31","2006.09.19","방송종료"
"48093","천국의 나무","대한민국","SBS","수목","21:55","허웅 (기획) 외 2명+문희정 (극본) 외 1명+이장수 (연출)","드라마","2006.02.08","2006.03.16","방송종료"
"48044","투명인간 최장수","대한민국","KBS2","수목","21:55","이덕건 (기획) 외 1명+박계옥 (극본)+정해룡 (연출)","드라마","2006.07.05","2006.09.07","방송종료"
"48903","특수수사일지 : 1호관 사건","대한민국","KBS2","수목","21:55","홍성덕 (기획)+유숭열 (극본)+권계홍 (연출)","드라마","2006.09.13","2006.09.21","방송종료"
"48027","포도밭 그 사나이","대한민국","KBS2","월화","21:55","강일수 (기획)+조명주 (극본)+박만영 (연출) 외 1명","드라마","2006.07.24","2006.09.12","방송종료"
"55242","프리즈","대한민국","채널CGV","월화금토일","24:00","안상훈 (기획)+안상훈 (극본)","드라마","2006.10.27","2006.10.31","방송종료"
"52280","하이에나","대한민국","tvN","목금","03:00","최완규 (극본) 외 1명+조수원 (연출)","드라마","2006.10.11","2006.11.30","방송종료"
"48888","화랑전사 마루","대한민국","KBS2","월화수목금","18:10","장성환 (기획)+지상학 (극본) 외 1명+심재권 (연출) 외 2명","드라마","2006.05.08","2006.11.17","방송종료"
"49153","환상의 커플","대한민국","MBC","토일","21:40","배종병 (기획) 외 1명+홍미란 (극본) 외 1명+김상호 (연출)","드라마","2006.10.14","2006.12.03","방송종료"
"48994","황진이","대한민국","KBS2","수목","21:55","이성주 (기획)+윤선주 (극본)+김철규 (연출) 외 1명","드라마","2006.10.11","2006.12.28","방송종료"
"49915","8월에 내리는 눈","대한민국","SBS","금","21:55","윤영묵 (기획) 외 1명+마주희 (극본)+윤류해 (연출) 외 1명","드라마","2007.06.15","2007.08.17","방송종료"
"49475","9회말 2아웃","대한민국","MBC","토일","21:40","조중현 (기획)+여지나 (극본)+한철수 (연출) 외 1명","드라마","2007.07.14","2007.09.09","방송종료"
"48057","MBC 베스트극장","대한민국","MBC",,,"김지혜 (극본)+구명철 (연출) 외 1명","드라마","1991.08.04","2007.03.10","방송종료"
"49967","강남엄마 따라잡기","대한민국","SBS","월화","21:55","최문석 (기획)+김현희 (극본)+홍창욱 (연출)","드라마","2007.06.25","2007.08.21","방송종료"
"49154","개와 늑대의 시간","대한민국","MBC","수목","21:55","윤신애 (기획) 외 1명+한지훈 (극본) 외 1명+김진민 (연출)","드라마","2007.07.18","2007.09.06","방송종료"
"50215","겨울새","대한민국","MBC","토일","21:40","이주환 (기획)+이금주 (극본)+정세호 (연출) 외 1명","드라마","2007.09.15","2008.03.02","방송종료"
"49873","경성 스캔들","대한민국","KBS2","수목","21:55","이정섭 (기획) 외 1명+진수완 (극본)+한준서 (연출)","드라마","2007.06.06","2007.08.01","방송종료"
"49644","고맙습니다","대한민국","MBC","수목","21:55","이경희 (극본)+이재동 (연출)","드라마","2007.03.21","2007.05.10","방송종료"
"49668","고스트 팡팡","대한민국","SBS","수목","16:35","최항서 (극본)+송정익 (연출)","드라마","2007.02.14","2007.09.13","방송종료"
"49140","궁S","대한민국","MBC","수목","21:55","소원영 (기획) 외 2명+도영명 (극본) 외 1명+김수영 (연출) 외 1명","드라마","2007.01.10","2007.03.15","방송종료"
"50444","그 여자가 무서워","대한민국","SBS","월화수목금","19:20","서영명 (극본)+정효 (연출) 외 1명","드라마","2007.10.08","2008.04.18","방송종료"
"49916","TV소설 그대의 풍경","대한민국","KBS1","월화수목금","07:50","박진숙 (극본)+한정희 (연출) 외 1명","드라마","2007.04.30","2007.11.09","방송종료"
"50276","그라운드 제로","대한민국","MBC","수목","21:55","박성수 (기획)+김갱 (극본) 외 1명+김경희 (연출)","드라마","2007.07.11","2007.07.12","방송종료"
"50417","그래도 좋아","대한민국","MBC","월화수목금","07:50","소원영 (기획)+김순옥 (극본)+김우선 (연출)","드라마","2007.10.01","2008.04.11","방송종료"
"50272","김치 치즈 스마일","대한민국","MBC","월화수목금","20:20","박혜련 (극본) 외 2명","시트콤","2007.07.23","2008.01.18","방송종료"
"50330","깍두기","대한민국","MBC","토일","19:55","이덕재 (극본)+권석장 (연출)","드라마","2007.08.18","2008.01.27","방송종료"
"49728","꽃 찾으러 왔단다","대한민국","KBS2","월화","21:55","이강현 (기획)+윤성희 (극본)+지영수 (연출) 외 1명","드라마","2007.05.14","2007.07.03","방송종료"
"49443","꽃피는 봄이 오면","대한민국","KBS2","월화","21:55","권민수 (극본)+진형욱 (연출) 외 1명","드라마","2007.01.15","2007.03.13","방송종료"
"49213","나쁜여자 착한여자","대한민국","MBC","월화수목금","19:45","최이섭 (기획)+이홍구 (극본)+이동윤 (연출) 외 1명","드라마","2007.01.01","2007.07.13","방송종료"
"50328","날아오르다","대한민국","SBS","금","21:55","윤영묵 (기획) 외 1명+박언희 (극본)+박경렬 (연출) 외 2명","드라마","2007.08.24","2007.10.26","방송종료"
"49683","내 곁에 있어","대한민국","MBC","월화수목금","07:50","소원영 (기획)+박지현 (극본)+이형선 (연출)","드라마","2007.03.12","2007.09.28","방송종료"
"49686","내 남자의 여자","대한민국","SBS","월화","21:55","김수현 (극본)+정을영 (연출)+고흥식 (책임프로듀서)","드라마","2007.04.02","2007.06.19","방송종료"
"50586","뉴하트","대한민국","MBC","수목","21:55","최창욱 (기획)+황은경 (극본)+박홍균 (연출) 외 1명","드라마","2007.12.12","2008.02.28","방송종료"
"49925","달려라 고등어","대한민국","SBS","토","16:30","박재현 (극본) 외 1명+김용재 (연출) 외 2명","시트콤","2007.05.12","2007.06.30","방송종료"
"52283","로맨스 헌터","대한민국","tvN","수",,,"드라마","2007.02.07","2007.05.23","방송종료"
"49322","로비스트","대한민국","SBS","수목","21:55","주찬옥 (극본) 외 1명+이현직 (연출) 외 1명","드라마","2007.10.10","2007.12.26","방송종료"
"49493","마녀유희","대한민국","SBS","수목","21:55","고흥식 (기획)+김원진 (극본)+전기상 (연출) 외 1명","드라마","2007.03.21","2007.05.10","방송종료"
"49571","마왕","대한민국","KBS2","수목","21:55","이덕건 (기획)+김지우 (극본)+박찬홍 (연출) 외 1명","드라마","2007.03.21","2007.05.24","방송종료"
"52221","막돼먹은 영애씨 시즌1","대한민국","tvN","목금","19:00","박민정 (극본) 외 3명+정환석 (연출) 외 1명","드라마","2007.04.20","2007.08.03","방송종료"
"52222","막돼먹은 영애씨 시즌2","대한민국","tvN",,,"박민정 (극본) 외 4명+정환석 (연출) 외 2명","드라마","2007.09.07","2007.12.21","방송종료"
"54039","메디컬 기방 영화관","대한민국","OCN","화","24:00","김홍선 (연출)","드라마","2007.11.20","2008.01.22","방송종료"
"49950","메리 대구 공방전","대한민국","MBC","수목","21:55","박성수 (기획)+김인영 (극본)+고동선 (연출)","드라마","2007.05.16","2007.07.05","방송종료"
"50160","며느리 전성시대","대한민국","KBS2","토일","19:55","김원용 (기획)+조정선 (극본)+배경수 (연출) 외 1명","드라마","2007.07.28","2008.01.20","방송종료"
"49685","못된사랑","대한민국","KBS2","월화","21:55","김원용 (기획) 외 1명+이유진 (극본)+권계홍 (연출) 외 1명","드라마","2007.12.03","2008.02.12","방송종료"
"50526","못말리는 결혼","대한민국","KBS2","월화수목금","19:40","김시규 (기획)+마석철 (극본) 외 2명+이교욱 (연출) 외 1명","시트콤","2007.11.05","2008.05.03","방송종료"
"49512","문희","대한민국","MBC","토일","19:55","최이섭 (기획)+정성희 (극본) 외 1명+이재갑 (연출)","드라마","2007.02.24","2007.08.12","방송종료"
"50344","미우나 고우나","대한민국","KBS1","월화수목금","20:25","김명욱 (기획)+김사경 (극본) 외 2명+이덕건 (연출)","드라마","2007.09.03","2008.05.02","방송종료"
"50501","미워도 좋아","대한민국","SBS","월화수목금토","08:30","최문석 (기획)+이도영 (극본) 외 1명+김정민 (연출)","드라마","2007.10.01","2008.03.01","방송종료"
"49729","불량커플","대한민국","SBS","토일","21:55","허웅 (기획)+최순식 (극본)+이명우 (연출)","드라마","2007.06.02","2007.07.22","방송종료"
"49479","사랑에 미치다","대한민국","SBS","토일","21:55","허웅 (기획) 외 3명+권기영 (극본)+손정현 (연출)","드라마","2007.01.27","2007.04.01","방송종료"
"49817","사랑하기 좋은날","대한민국","SBS","월화수목금토","08:30","김영섭 (기획)+허숙 (극본)+홍성창 (연출)","드라마","2007.04.23","2007.09.29","방송종료"
"49442","사랑하는 사람아","대한민국","SBS","월화","21:55","윤영묵 (기획) 외 1명+최윤정 (극본)+정세호 (연출) 외 1명","드라마","2007.01.15","2007.03.27","방송종료"
"49674","사랑한다면 이들처럼","대한민국","SBS","금","20:55","차은택 (연출)","드라마","2007.03.23","2007.03.23","방송종료"
"50097","사랑해도 괜찮아","대한민국","KBS2","월화수목금토","09:00","유소정 (극본)+이상우 (연출) 외 1명","드라마","2007.05.21","2007.09.29","방송종료"
"50457","산너머 남촌에는 시즌1","대한민국","KBS1","일","09:00","유윤경 (극본) 외 2명+신창석 (연출) 외 5명","드라마","2007.10.24","2012.02.26","방송종료"
"49444","소금인형","대한민국","SBS","금","20:55","윤영묵 (기획) 외 1명+박언희 (극본)+박경렬 (연출)","드라마","2007.01.12","2007.03.16","방송종료"
"49056","슬픈 연가","대한민국","MBC","수목","21:55","김사현 (기획)+이성은 (극본)+유철용 (연출)","드라마","2005.01.05","2005.03.17","방송종료"
"50016","신 현모양처","대한민국","MBC","월화","21:55","최창욱 (기획)+윤영미 (극본)+이재원 (연출)","드라마","2007.05.28","2007.06.26","방송종료"
"49665","심청의 귀환","대한민국","KBS2","일","09:55","이은주 (극본)+김원용 (연출)","드라마","2007.02.19","2007.02.19","방송종료"
"50669","아들찾아 삼만리","대한민국","SBS","금","21:55","홍창욱 (기획)+이근영 (극본)+배태섭 (연출)","드라마","2007.11.02","2008.01.25","방송종료"
"50661","TV소설 아름다운 시절","대한민국","KBS1","월화수목금","07:50","홍영희 (극본) 외 1명+전창근 (연출)","드라마","2007.11.12","2008.06.06","방송종료"
"50220","아이엠 샘","대한민국","KBS2","월화","21:55","정성효 (기획)+이진매 (극본)+김정규 (연출) 외 1명","드라마","2007.08.06","2007.10.02","방송종료"
"50192","아현동 마님","대한민국","MBC","월화수목금","19:45","최이섭 (기획)+임성한 (극본)+손문권 (연출)","드라마","2007.07.16","2008.05.09","방송종료"
"50368","얼렁뚱땅 흥신소","대한민국","KBS2","월화","21:55","정성효 (기획)+박연선 (극본)+이현덕 (연출) 외 2명","드라마","2007.10.08","2007.11.27","방송종료"
"49323","에어시티","대한민국","MBC","토일","21:40","최원석 (기획)+이선희 (극본) 외 4명+임태우 (연출)","드라마","2007.05.19","2007.07.08","방송종료"
"50774","연애의 발견","대한민국","MBC every1","수","06:00","김경희 (연출) 외 1명","드라마","2007.11.16","2007.12.07","방송종료"
"49712","연인이여","대한민국","SBS","금","22:50","구본근 (기획)+한준영 (극본) 외 1명+강신효 (연출) 외 1명","드라마","2007.03.30","2007.06.01","방송종료"
"50381","옥션하우스","대한민국","MBC","일","23:40","손형석 (기획)+김남경 (극본) 외 3명+김대진 (연출) 외 2명","드라마","2007.09.30","2007.12.23","방송종료"
"50563","와인 따는 악마씨","대한민국","MBC every1","금","22:50","애쉬번 (기획)+권성찬 (극본) 외 1명+이주희 (연출)","드라마","2007.10.19","2007.11.09","방송종료"
"49956","완벽한 이웃을 만나는 법","대한민국","SBS","수목","21:55","허웅 (기획)+정지우 (극본)+조남국 (연출)","드라마","2007.07.25","2007.09.27","방송종료"
"49478","왕과 나","대한민국","SBS","월화","21:55","윤영묵 (기획) 외 1명+유동윤 (극본)+김재형 (연출) 외 3명","드라마","2007.08.27","2008.04.01","방송종료"
"49320","외과의사 봉달희","대한민국","SBS","수목","21:55","김영섭 (기획)+이정선 (극본)+김형식 (연출) 외 1명","드라마","2007.01.17","2007.03.15","방송종료"
"50104","우리를 행복하게 하는 몇 가지 질문","대한민국","KBS2","수목","21:55","노희경 (극본) 외 2명+성준기 (연출) 외 2명","드라마","2007.05.30","2007.05.31","방송종료"
"52240","위대한 캣츠비","대한민국","tvN","화","21:00","박연혁 (극본) 외 1명+이강훈 (연출)","드라마","2007.07.04","2007.09.22","방송종료"
"49492","이산","대한민국","MBC","월화","21:55","조중현 (기획)+김이영 (극본)+이병훈 (연출) 외 1명","드라마","2007.09.17","2008.06.16","방송종료"
"50150","인순이는 예쁘다","대한민국","KBS2","수목","21:55","정유경 (극본)+표민수 (연출) 외 1명+최지영 (책임프로듀서)","드라마","2007.11.07","2007.12.27","방송종료"
"56174","인어이야기","대한민국","tvN","수목","23:00","양원모 (연출)","드라마","2007.01.17","2007.01.18","방송종료"
"52318","정조암살 미스터리 8일","대한민국","채널CGV","토일","23:00","김원석 (극본)+박종원 (연출)","드라마","2007.11.17","2007.12.16","방송종료"
"50233","조강지처 클럽","대한민국","SBS","토일","21:55","문영남 (극본)+손정현 (연출)","드라마","2007.09.29","2008.10.05","방송종료"
"50069","별순검 시즌1","대한민국","MBC 드라마넷","토일","23:00","이은우 (기획)+정윤정 (극본) 외 2명+이승영 (연출) 외 1명","드라마","2007.10.13","2008.02.09","방송종료"
"52618","직장연애사","대한민국","OCN","금","23:00","김성덕 (연출)","드라마","2007.11.09","2007.11.30","방송종료"
"49433","쩐의 전쟁","대한민국","SBS","수목","21:55","김영섭 (기획)+이향희 (극본) 외 1명+장태유 (연출)","드라마","2007.05.16","2007.07.05","방송종료"
"50460","착한여자 백일홍","대한민국","KBS2","월화수목금토","09:00","고봉황 (극본)+진형욱 (연출)","드라마","2007.10.01","2008.04.19","방송종료"
"49690","최강! 울엄마","대한민국","KBS2","일","08:55","김광필 (기획)+박정화 (극본) 외 2명+김정환 (연출) 외 3명","드라마","2007.03.11","2007.08.26","방송종료"
"50091","칼잡이 오수정","대한민국","SBS","토일","21:55","박혜련 (극본) 외 1명+박형기 (연출)","드라마","2007.07.28","2007.09.16","방송종료"
"49861","커피프린스 1호점","대한민국","MBC","월화","21:55","이은규 (기획) 외 1명+이선미 (극본) 외 1명+이윤정 (연출)","드라마","2007.07.02","2007.08.27","방송종료"
"49349","케세라세라","대한민국","MBC","토일","21:40","최창욱 (기획)+도현정 (극본)+김윤철 (연출)","드라마","2007.03.17","2007.05.13","방송종료"
"53938","키드 갱","대한민국","OCN","금","23:00","박계옥 (극본) 외 1명+조찬주 (연출)","드라마","2007.05.18","2007.07.13","방송종료"
"48053","태왕사신기","대한민국","MBC","수목","21:55","조중현 (기획)+송지나 (극본) 외 1명+김종학 (연출) 외 1명","드라마","2007.09.11","2007.12.05","방송종료"
"49684","푸른 물고기","대한민국","SBS","토일","21:55","구본근 (기획)+구선경 (극본)+김수룡 (연출)","드라마","2007.04.07","2007.05.27","방송종료"
"49477","하늘만큼 땅만큼","대한민국","KBS1","월화수목금","20:25","고영탁 (기획)+최현경 (극본)+노상훈 (연출) 외 1명","드라마","2007.01.15","2007.08.31","방송종료"
"49252","하얀거탑","대한민국","MBC","토일","21:40","조중현 (기획)+이기원 (극본)+안판석 (연출)","드라마","2007.01.06","2007.03.11","방송종료"
